candidate_id,topology,series_kind,series_value,series_unit,shunt_kind,shunt_value,shunt_unit,x0,b0,centre_gamma,mean_gamma,worst_gamma,mean_reflected_power,worst_vswr,raw_z_distance,smith_score,glm_score
LNET-02380,shunt_then_series,C,5.414561119678306e-12,F,L,2.1373267577677528e-09,H,-0.6000000000000001,-3.8,0.8378660228150919,0.8448855280891496,0.8868266094748051,0.7140573955947765,16.671998609556148,0.9788426223017843,0.8448855280891496,
LNET-02029,shunt_then_series,C,1.3536402799195768e-12,F,L,4.060920839758726e-08,H,-2.4,-0.20000000000000018,0.8397542229686351,0.8304336558526039,0.8868418273295482,0.6909574398021496,16.67437519360231,2.369400503880826,0.8304336558526039,
LNET-02143,shunt_then_series,C,1.8048537065594359e-12,F,L,4.06092083975873e-09,H,-1.7999999999999998,-2.0,0.8540473906333237,0.8545789868951856,0.8868996495770249,0.7304977640088727,16.683411169995125,1.6599096334267884,0.8545789868951856,
LNET-01987,shunt_then_series,C,1.2495141045411476e-12,F,L,2.0304604198793658e-08,H,-2.6,-0.3999999999999999,0.8560274074786504,0.8487913919726312,0.8869878742681201,0.7211141664704119,16.69721600268788,2.5016312663254703,0.8487913919726312,
LNET-00863,series_then_shunt,L,1.6243683359034936e-09,H,L,2.1373267577677528e-09,H,0.20000000000000018,-3.8,0.863656336619513,0.8686227356187853,0.8870908230475816,0.7545942173003625,16.713352040842786,0.9509648789600195,0.8686227356187853,
LNET-02543,shunt_then_series,L,1.6243683359034936e-09,H,L,2.030460419879365e-09,H,0.20000000000000018,-4.0,0.854435437700171,0.8619491620114947,0.8877827800992231,0.743027469344511,16.82257662209428,1.006031663367541,0.8619491620114947,
LNET-02458,shunt_then_series,C,8.121841679517462e-12,F,C,1.1695452018505142e-11,F,-0.3999999999999999,3.5999999999999996,0.8645414163113945,0.8702814187045146,0.8882265150399832,0.7574392029570067,16.893331327330735,1.099687976030402,0.8702814187045146,
LNET-02103,shunt_then_series,C,1.624368335903492e-12,F,L,4.51213426639859e-09,H,-2.0,-1.7999999999999998,0.8618824503624936,0.8613627667798542,0.8884133278226172,0.7420977127668571,16.923287440821934,1.8211809534747008,0.8613627667798542,
LNET-02262,shunt_then_series,C,2.707280559839153e-12,F,L,2.9006577426848075e-09,H,-1.2000000000000002,-2.8,0.8388151367595897,0.8430459768345485,0.8884287430416001,0.7110428167216418,16.92576380801835,1.2497570721199573,0.8430459768345485,
LNET-02063,shunt_then_series,C,1.4766984871849927e-12,F,L,5.076151049698412e-09,H,-2.2,-1.6,0.8685248893181416,0.867005804351976,0.8888490217225832,0.7518186498668493,16.993543835559308,1.9909966495415223,0.867005804351976,
LNET-00705,series_then_shunt,C,5.414561119678306e-12,F,L,3.1237852613528696e-09,H,-0.6000000000000001,-2.6,0.7080823855774169,0.6967926570361017,0.8888902797896392,0.49796999360766114,17.00022532874224,0.8936189116481015,0.6967926570361017,
LNET-00996,series_then_shunt,L,6.497473343613967e-09,H,L,4.51213426639859e-09,H,0.7999999999999998,-1.7999999999999998,0.8558817794489834,0.8548405353798599,0.8890366149737602,0.7313935419898661,17.0239634860369,0.9846160056825995,0.8548405353798599,
LNET-02023,shunt_then_series,C,1.3536402799195768e-12,F,L,5.801315485369615e-09,H,-2.4,-1.4,0.8744240302596258,0.8719646322212318,0.8891665328941302,0.7604216399824505,17.045091002066815,2.170738003992251,0.8719646322212318,
LNET-00390,series_then_shunt,C,1.4766984871849927e-12,F,none,0.0,,-2.2,0.0,0.8258562053630955,0.8138231772232288,0.8894048542248815,0.6646600507768569,17.08397634437547,2.2400159208239017,0.8138231772232288,
LNET-02071,shunt_then_series,C,1.4766984871849927e-12,F,none,0.0,,-2.2,0.0,0.8258562053630955,0.8138231772232288,0.8894048542248815,0.6646600507768569,17.08397634437547,2.2400159208239017,0.8138231772232288,
LNET-02370,shunt_then_series,C,4.060920839758731e-12,F,C,7.796968012336763e-12,F,-0.7999999999999998,2.4000000000000004,0.8435439308418505,0.8455036348970824,0.889557391305698,0.7153274854377369,17.108952909070364,1.3572274872253027,0.8455036348970824,
LNET-02198,shunt_then_series,C,2.0304604198793647e-12,F,C,2.5989893374455867e-12,F,-1.6,0.7999999999999998,0.8156055574061055,0.801271345312723,0.8900655938309481,0.6453205637820962,17.192666606344286,1.9131812636390129,0.801271345312723,
LNET-03057,shunt_then_series,L,2.1116788366745392e-08,H,C,1.2994946687227947e-12,F,2.5999999999999996,0.40000000000000036,0.8573013554709691,0.8557908094611841,0.8900707540234356,0.733068969589362,17.19352058892841,2.5419562120025163,0.8557908094611841,
LNET-01944,shunt_then_series,C,1.160263097073923e-12,F,L,1.0152302099396829e-08,H,-2.8,-0.7999999999999998,0.8787197837499678,0.8738718794041951,0.8900885802441393,0.7638216200724051,17.196471344310478,2.5979571716825447,0.8738718794041951,
LNET-02414,shunt_then_series,C,5.414561119678306e-12,F,C,9.746210015420952e-12,F,-0.6000000000000001,3.0,0.8556509888845503,0.860052761684655,0.8900983528306128,0.7398524354548487,17.198089396398913,1.219052699466895,0.860052761684655,
LNET-02861,shunt_then_series,L,1.2994946687227934e-08,H,C,7.147220677975366e-12,F,1.5999999999999996,2.2,0.860189060760887,0.8635394203814174,0.8902911352633965,0.7458790807908456,17.230067413437705,1.5589599272036965,0.8635394203814174,
LNET-01295,series_then_shunt,L,1.7868051694938416e-08,H,C,1.949242003084189e-12,F,2.2,0.5999999999999996,0.7932735863038503,0.790337138907104,0.890340696948487,0.6302030690544083,17.238306685758264,3.7789199361552113,0.790337138907104,
LNET-02585,shunt_then_series,L,3.248736671806987e-09,H,L,2.1373267577677528e-09,H,0.40000000000000036,-3.8,0.865128081304939,0.8728074794940205,0.8904249281775494,0.761837706917373,17.252326617140522,1.1060621089543876,0.8728074794940205,
LNET-01983,shunt_then_series,C,1.2495141045411476e-12,F,L,6.768201399597882e-09,H,-2.6,-1.2000000000000002,0.8800681266771457,0.8767790391022896,0.8906700154473729,0.768835011156196,17.29324323225601,2.3626801139494074,0.8767790391022896,
LNET-00818,series_then_shunt,C,1.6243683359034905e-11,F,C,1.1695452018505142e-11,F,-0.20000000000000018,3.5999999999999996,0.8671419132404039,0.8681058234245935,0.8908087486688521,0.7537302559249733,17.31648575886848,0.9512807994230048,0.8681058234245935,
LNET-01334,series_then_shunt,L,1.9492420030841907e-08,H,C,6.497473343613974e-13,F,2.4000000000000004,0.20000000000000018,0.8233880004905239,0.8218341588932286,0.8909227180594108,0.6779916033497358,17.335623737758098,5.182752032700318,0.8218341588932286,
LNET-01255,series_then_shunt,L,1.624368335903492e-08,H,C,2.5989893374455867e-12,F,2.0,0.7999999999999998,0.7740283672579531,0.7687831999002508,0.8912728286833164,0.5997823760062836,17.394665986248373,2.4367960017077284,0.7687831999002508,
LNET-02782,shunt_then_series,L,9.746210015420954e-09,H,C,9.096462681059554e-12,F,1.2000000000000002,2.8,0.8540386019508235,0.8598356834912905,0.8914115452909959,0.739524108679736,17.418164300796153,1.288206826472357,0.8598356834912905,
LNET-02930,shunt_then_series,L,1.624368335903492e-08,H,L,2.0304604198793658e-08,H,2.0,-0.3999999999999999,0.8153157042721245,0.8113664859970025,0.8914421150847582,0.6620755451626341,17.423350837772222,2.1996315098579147,0.8113664859970025,
LNET-00666,series_then_shunt,C,4.060920839758731e-12,F,L,3.691746217962481e-09,H,-0.7999999999999998,-2.2,0.69890936131884,0.6654541503219005,0.8915343052649168,0.4642124053609086,17.43900972454751,0.9129550948127425,0.6654541503219005,
LNET-02845,shunt_then_series,L,1.2994946687227934e-08,H,L,8.12184167951746e-09,H,1.5999999999999996,-1.0,0.8168907809166195,0.8173217060070801,0.8918154849478448,0.6708365420039782,17.4869340962134,1.9784556086073388,0.8173217060070801,
LNET-03060,shunt_then_series,L,2.1116788366745392e-08,H,C,3.248736671806984e-12,F,2.5999999999999996,1.0,0.8795318783436988,0.8778871499555716,0.8918292121189327,0.7708305780252058,17.489280139098003,2.43862653983426,0.8778871499555716,
LNET-01945,shunt_then_series,C,1.160263097073923e-12,F,L,1.3536402799195764e-08,H,-2.8,-0.6000000000000001,0.8739972184464878,0.8683327181041901,0.8919913010562219,0.7543042916315689,17.51702705021068,2.6414120348348855,0.8683327181041901,
LNET-01135,series_then_shunt,L,1.1370578351324447e-08,H,C,4.548231340529779e-12,F,1.4000000000000004,1.4000000000000004,0.7189183019967711,0.7031021573051016,0.8922567847087365,0.5180643370017068,17.56265375590821,1.2190069484249213,0.7031021573051016,
LNET-02716,shunt_then_series,L,8.12184167951746e-09,H,L,3.691746217962481e-09,H,1.0,-2.2,0.8427025750841868,0.850631967870491,0.892287395742263,0.7241003698965762,17.567929108968137,1.5359544831317924,0.850631967870491,
LNET-00908,series_then_shunt,L,3.248736671806987e-09,H,L,2.7072805598391537e-09,H,0.40000000000000036,-3.0,0.8619378462759298,0.8633607271847809,0.8923073544246305,0.7457670282069061,17.571370304022153,0.9553940522753772,0.8633607271847809,
LNET-00643,series_then_shunt,C,3.248736671806984e-12,F,C,4.548231340529779e-12,F,-1.0,1.4000000000000004,0.8617448865803767,0.8559425067028663,0.8926737734170621,0.7331856136745423,17.63477421759975,1.0134240142622648,0.8559425067028663,
LNET-00773,series_then_shunt,C,8.121841679517462e-12,F,C,9.096462681059554e-12,F,-0.3999999999999999,2.8,0.8641531109094983,0.8604321759307659,0.8929105555816395,0.7407266243626361,17.675976991595064,0.9553361403145361,0.8604321759307659,
LNET-01081,series_then_shunt,L,9.746210015420954e-09,H,L,6.768201399597882e-09,H,1.2000000000000002,-1.2000000000000002,0.8596553175595827,0.8590328501430886,0.8929381452394015,0.7385407072945227,17.680789759080948,1.0475259982300056,0.8590328501430886,
LNET-00729,series_then_shunt,C,5.414561119678306e-12,F,C,7.147220677975366e-12,F,-0.6000000000000001,2.2,0.8635507508789342,0.8579785550284625,0.8933070804896056,0.7366372314468028,17.74538637782007,0.9673581959666557,0.8579785550284625,
LNET-01215,series_then_shunt,L,1.4619315023131425e-08,H,C,3.248736671806984e-12,F,1.7999999999999998,1.0,0.7573797266562079,0.7486066767312671,0.893398537210252,0.5733473797905134,17.76146862960629,1.7863855491689073,0.7486066767312671,
LNET-00781,series_then_shunt,C,1.6243683359034905e-11,F,L,2.1373267577677528e-09,H,-0.20000000000000018,-3.8,0.8051509325117618,0.8157304364506437,0.8935791120967634,0.6665078223592321,17.793303076164,0.9266795274655192,0.8157304364506437,
LNET-02628,shunt_then_series,L,4.8731050077104735e-09,H,L,2.388776964563959e-09,H,0.5999999999999996,-3.4,0.8677629219797891,0.875720121549809,0.8937412874093378,0.7669506878408008,17.821985992852653,1.2330438655570286,0.875720121549809,
LNET-00978,series_then_shunt,L,4.8731050077104735e-09,H,C,9.096462681059554e-12,F,0.5999999999999996,2.8,0.7242341524431025,0.7423372833228251,0.8938582059216676,0.5606629592474802,17.84271900024608,0.9138762873943211,0.7423372833228251,
LNET-01335,series_then_shunt,L,1.9492420030841907e-08,H,C,1.2994946687227947e-12,F,2.4000000000000004,0.40000000000000036,0.8171022166664892,0.8152037808851067,0.8939777414907087,0.6679372178782992,17.863963361285407,6.568952804794203,0.8152037808851067,
LNET-02301,shunt_then_series,C,3.248736671806984e-12,F,L,2.538075524849206e-09,H,-1.0,-3.2,0.8426281392525959,0.8478427684510151,0.8940760326841527,0.7191572694304251,17.881468006540384,1.1469305887817214,0.8478427684510151,
LNET-01175,series_then_shunt,L,1.2994946687227934e-08,H,C,3.898484006168382e-12,F,1.5999999999999996,1.2000000000000002,0.7401207361297506,0.7273432741870292,0.894245072795171,0.5470610524293243,17.911648401273496,1.4351538799581898,0.7273432741870292,
LNET-00743,series_then_shunt,C,8.121841679517462e-12,F,L,2.538075524849206e-09,H,-0.3999999999999999,-3.2,0.7550863110956184,0.7602339852834926,0.8942649357929706,0.5826067283173076,17.915201073543564,0.9077524604489626,0.7602339852834926,
LNET-02327,shunt_then_series,C,3.248736671806984e-12,F,C,6.497473343613968e-12,F,-1.0,2.0,0.8417327915626963,0.8408872057883661,0.8945546743086915,0.7078870961332989,17.967175518571644,1.5093783487603327,0.8408872057883661,
LNET-00862,series_then_shunt,L,1.6243683359034936e-09,H,L,2.030460419879365e-09,H,0.20000000000000018,-4.0,0.8733577697751322,0.878142616247822,0.8946084017938704,0.7712023483483699,17.97684477740161,0.9550076804833731,0.878142616247822,
LNET-02901,shunt_then_series,L,1.4619315023131425e-08,H,C,6.497473343613968e-12,F,1.7999999999999998,2.0,0.8687262354075883,0.8710049967411457,0.8946690630933123,0.7588063885614621,17.987773760825775,1.7175118417132322,0.8710049967411457,
LNET-02241,shunt_then_series,C,2.320526194147846e-12,F,C,3.898484006168382e-12,F,-1.4,1.2000000000000002,0.8273874708796515,0.8181989456542342,0.8947908053376887,0.6716286319127065,18.009745359418222,1.802254583448138,0.8181989456542342,
LNET-01943,shunt_then_series,C,1.160263097073923e-12,F,L,8.12184167951746e-09,H,-2.8,-1.0,0.8859459075182583,0.8820122296441527,0.8948343472448239,0.7780501797950649,18.01761599536654,2.56947037932806,0.8820122296441527,
LNET-02672,shunt_then_series,L,6.497473343613967e-09,H,L,2.9006577426848075e-09,H,0.7999999999999998,-2.8,0.8579990800650122,0.8663037778574053,0.8948589283766266,0.75067192042899,18.022062160106326,1.379542780809022,0.8663037778574053,
LNET-02802,shunt_then_series,L,1.1370578351324447e-08,H,L,5.801315485369615e-09,H,1.4000000000000004,-1.4,0.8285927553586814,0.8326094639255689,0.8948593034715695,0.6949198077744346,18.022130022309597,1.851348264803197,0.8326094639255689,
LNET-02759,shunt_then_series,L,9.746210015420954e-09,H,L,4.51213426639859e-09,H,1.2000000000000002,-1.7999999999999998,0.8375021815221395,0.843960537285606,0.8950885788330258,0.7132223529297245,18.06370133731059,1.6983713575768913,0.843960537285606,
LNET-02156,shunt_then_series,C,1.8048537065594359e-12,F,C,1.949242003084189e-12,F,-1.7999999999999998,0.5999999999999996,0.82266715351392,0.8068943242111721,0.8950902071940936,0.6544790595502974,18.063997235226648,2.050915240854646,0.8068943242111721,
LNET-00587,series_then_shunt,C,2.707280559839153e-12,F,L,5.076151049698412e-09,H,-1.2000000000000002,-1.6,0.7177711746988612,0.6662647653426059,0.8951118697831962,0.4703279474040819,18.067934530494536,1.0867602512134957,0.6662647653426059,
LNET-00348,series_then_shunt,C,1.3536402799195768e-12,F,L,4.060920839758726e-08,H,-2.4,-0.20000000000000018,0.8310785409837191,0.8188828004758837,0.8951126425453593,0.6729673348055915,18.068075014330628,4.954034172940666,0.8188828004758837,
LNET-02743,shunt_then_series,L,8.12184167951746e-09,H,C,1.039595734978235e-11,F,1.0,3.2,0.8566254278791132,0.863335443629625,0.8952084559700348,0.745544095742803,18.085509413126882,1.177495169288401,0.863335443629625,
LNET-00902,series_then_shunt,L,1.6243683359034936e-09,H,C,1.2994946687227937e-11,F,0.20000000000000018,4.0,0.8236411190395065,0.8395853674852954,0.895312254423024,0.7055574023122311,18.104432796572326,0.9374810781630322,0.8395853674852954,
LNET-02459,shunt_then_series,C,8.121841679517462e-12,F,C,1.2345199352866539e-11,F,-0.3999999999999999,3.8,0.8744234613062534,0.8800604512277627,0.8954160159175231,0.7745442288979446,18.12338698459567,1.101895590474587,0.8800604512277627,
LNET-00387,series_then_shunt,C,1.4766984871849927e-12,F,L,1.3536402799195764e-08,H,-2.2,-0.6000000000000001,0.8041757397862971,0.7857339960953118,0.8954319658597784,0.6224929606158389,18.126303907732243,4.003995672642266,0.7857339960953118,
LNET-02972,shunt_then_series,L,1.7868051694938416e-08,H,L,4.060920839758726e-08,H,2.2,-0.20000000000000018,0.826595816035761,0.82330574021046,0.8956068624857311,0.6808570992450933,18.158347451015455,2.331110086019874,0.82330574021046,
LNET-00952,series_then_shunt,L,4.8731050077104735e-09,H,L,3.384100699798942e-09,H,0.5999999999999996,-2.4,0.8647673646664381,0.8642768397935476,0.8957435951841792,0.7474997380017336,18.183473701526516,0.9676923077746863,0.8642768397935476,
LNET-02222,shunt_then_series,C,2.320526194147846e-12,F,L,3.1237852613528696e-09,H,-1.4,-2.6,0.8507304932145382,0.8537079887335746,0.8960935377265822,0.7291130837421606,18.24808097822859,1.38340593002014,0.8537079887335746,
LNET-00940,series_then_shunt,L,3.248736671806987e-09,H,C,1.1045704684143746e-11,F,0.40000000000000036,3.4000000000000004,0.7709967222078694,0.7931189457899317,0.8962070376613211,0.6323389763146522,18.269129186947698,0.9228089328534986,0.7931189457899317,
LNET-00686,series_then_shunt,C,4.060920839758731e-12,F,C,5.847726009252571e-12,F,-0.7999999999999998,1.7999999999999998,0.8671692005259417,0.8614155098637533,0.8962526462672191,0.7425416249589024,18.277600131867878,0.9869933129075107,0.8614155098637533,
LNET-02284,shunt_then_series,C,2.707280559839153e-12,F,C,5.197978674891173e-12,F,-1.2000000000000002,1.5999999999999996,0.83641795503251,0.8319179550256135,0.8963016224390198,0.6934250748838166,18.286704836089577,1.6621702460432797,0.8319179550256135,
LNET-02704,shunt_then_series,L,6.497473343613967e-09,H,C,1.1695452018505142e-11,F,0.7999999999999998,3.5999999999999996,0.8588394028645239,0.8660781786978916,0.8964670828774112,0.7502550177249369,18.31752775430723,1.0810088457719518,0.8660781786978916,
LNET-01123,series_then_shunt,L,1.1370578351324447e-08,H,L,8.12184167951746e-09,H,1.4000000000000004,-1.0,0.8627225344056926,0.8623878291721798,0.8964857804900652,0.744306860355736,18.321017049334465,1.0919680237993283,0.8623878291721798,
LNET-01249,series_then_shunt,L,1.624368335903492e-08,H,L,2.0304604198793658e-08,H,2.0,-0.3999999999999999,0.8505211373749838,0.8505305842588807,0.8967163223861274,0.724469564353516,18.36414394031385,1.4140902730056573,0.8505305842588807,
LNET-02340,shunt_then_series,C,4.060920839758731e-12,F,L,2.256067133199294e-09,H,-0.7999999999999998,-3.6,0.8461050899662834,0.8520781346115541,0.8967238197978002,0.7263228502423541,18.365549694850163,1.0582311371358057,0.8520781346115541,
LNET-01291,series_then_shunt,L,1.7868051694938416e-08,H,L,4.060920839758726e-08,H,2.2,-0.20000000000000018,0.8435826427897375,0.8431021411288812,0.8968288610396885,0.7123139127369954,18.38526626879027,1.7288478141793757,0.8431021411288812,
LNET-00427,series_then_shunt,C,1.624368335903492e-12,F,L,1.0152302099396829e-08,H,-2.0,-0.7999999999999998,0.787469653914508,0.7629982015805055,0.8969208489697731,0.5901503039970417,18.402565698407045,2.5690504762149615,0.7629982015805055,
LNET-02665,shunt_then_series,L,4.8731050077104735e-09,H,C,1.2994946687227937e-11,F,0.5999999999999996,4.0,0.8625960024617627,0.8699127150225088,0.8972051316890378,0.7568680862803642,18.45622415653912,1.0049506867322306,0.8699127150225088,
LNET-01056,series_then_shunt,L,8.12184167951746e-09,H,C,6.497473343613968e-12,F,1.0,2.0,0.7074822318031324,0.6976550010519749,0.897206899762638,0.5113387275241087,18.45655880970369,0.9727651887335153,0.6976550010519749,
LNET-02941,shunt_then_series,L,1.624368335903492e-08,H,C,5.847726009252571e-12,F,2.0,1.7999999999999998,0.8756605809965322,0.8769413191201577,0.8973834999750513,0.769160354736181,18.490043019531445,1.8835166484915886,0.8769413191201577,
LNET-01207,series_then_shunt,L,1.4619315023131425e-08,H,L,1.3536402799195764e-08,H,1.7999999999999998,-0.6000000000000001,0.8572502788863914,0.8573232883104321,0.8974621420451346,0.7358012946574887,18.504991033461522,1.2505885184947991,0.8573232883104321,
LNET-01165,series_then_shunt,L,1.2994946687227934e-08,H,L,1.0152302099396829e-08,H,1.5999999999999996,-0.7999999999999998,0.8616746682471483,0.8615912290594724,0.897718430397539,0.7429920047869815,18.553864960944804,1.1544009389450456,0.8615912290594724,
LNET-02887,shunt_then_series,L,1.4619315023131425e-08,H,L,1.0152302099396829e-08,H,1.7999999999999998,-0.7999999999999998,0.823863915460829,0.822069913292468,0.8977784127277554,0.6789515360145673,18.565338920764766,2.12679200020518,0.822069913292468,
LNET-02415,shunt_then_series,C,5.414561119678306e-12,F,C,1.039595734978235e-11,F,-0.6000000000000001,3.2,0.8671314368614623,0.8716742813528248,0.897816416229967,0.7599318834332571,18.57261554361859,1.2214811610309277,0.8716742813528248,
LNET-02371,shunt_then_series,C,4.060920839758731e-12,F,C,8.446715346698158e-12,F,-0.7999999999999998,2.5999999999999996,0.857225982023256,0.8597825434441234,0.8981431681639029,0.7395481767238178,18.635403575268278,1.3614484856406266,0.8597825434441234,
LNET-00347,series_then_shunt,C,1.3536402799195768e-12,F,L,2.0304604198793658e-08,H,-2.4,-0.3999999999999999,0.8256380091571885,0.8115953729742713,0.8983392132614545,0.6618152831437191,18.673268958105396,6.586706147242596,0.8115953729742713,
LNET-00819,series_then_shunt,C,1.6243683359034905e-11,F,C,1.2345199352866539e-11,F,-0.20000000000000018,3.8,0.8768350124442021,0.8780202549797367,0.8983827093917903,0.7710144294539655,18.6816898780651,0.9554546416741065,0.8780202549797367,
LNET-00601,series_then_shunt,C,2.707280559839153e-12,F,C,3.898484006168382e-12,F,-1.2000000000000002,1.2000000000000002,0.8683010640137546,0.8629665277456187,0.898465388121669,0.7452108868823987,18.697716502788243,1.0464221741418316,0.8629665277456187,
LNET-02379,shunt_then_series,C,5.414561119678306e-12,F,L,2.030460419879365e-09,H,-0.6000000000000001,-4.0,0.851241311916213,0.8576449198901465,0.8985833702093549,0.7357823042366803,18.720631657042933,0.9894272060538006,0.8576449198901465,
LNET-02114,shunt_then_series,C,1.624368335903492e-12,F,C,1.2994946687227947e-12,F,-2.0,0.40000000000000036,0.8295744958185802,0.8137309137795858,0.8986190988635053,0.6653755058071588,18.727581601462493,2.1816303867693665,0.8137309137795858,
LNET-03099,shunt_then_series,L,2.2741156702648887e-08,H,C,1.949242003084189e-12,F,2.8,0.5999999999999996,0.8784389321735101,0.8767704737885653,0.8986348485517203,0.7690442530065473,18.73064678959686,2.6935612369361275,0.8767704737885653,
LNET-02981,shunt_then_series,L,1.7868051694938416e-08,H,C,5.197978674891173e-12,F,2.2,1.5999999999999996,0.881297220829215,0.8816610377133854,0.8990046133402173,0.7774421998453791,18.80288472717357,2.057028644970755,0.8816610377133854,
LNET-01017,series_then_shunt,L,6.497473343613967e-09,H,C,7.796968012336763e-12,F,0.7999999999999998,2.4000000000000004,0.716126417328324,0.7191550057330215,0.8993462785450188,0.5345342269690306,18.87010486139381,0.9306707592509623,0.7191550057330215,
LNET-01333,series_then_shunt,L,1.9492420030841907e-08,H,none,0.0,,2.4000000000000004,0.0,0.8401891835315395,0.8386672684131099,0.899429034786753,0.7053726472375639,18.886455258327015,2.466063350927029,0.8386672684131099,
LNET-03014,shunt_then_series,L,1.9492420030841907e-08,H,none,0.0,,2.4000000000000004,0.0,0.8401891835315396,0.8386672684131099,0.899429034786753,0.7053726472375639,18.886455258327015,2.466063350927029,0.8386672684131099,
LNET-00467,series_then_shunt,C,1.8048537065594359e-12,F,L,8.12184167951746e-09,H,-1.7999999999999998,-1.0,0.7735406984020382,0.7417212111928961,0.8995483749331122,0.5618762775482999,18.910081082991532,1.859833395150988,0.7417212111928961,
LNET-03100,shunt_then_series,L,2.2741156702648887e-08,H,C,2.5989893374455867e-12,F,2.8,0.7999999999999998,0.8855370777953862,0.8838114763492896,0.899581899738075,0.7813076324275995,18.916728107615175,2.6580974294776527,0.8838114763492896,
LNET-03056,shunt_then_series,L,2.1116788366745392e-08,H,C,6.497473343613974e-13,F,2.5999999999999996,0.20000000000000018,0.8561661719389992,0.8548554332505378,0.8996350155919739,0.7318873728135838,18.92726857674938,2.601681244832898,0.8548554332505378,
LNET-02822,shunt_then_series,L,1.1370578351324447e-08,H,C,8.446715346698158e-12,F,1.4000000000000004,2.5999999999999996,0.8652651147098496,0.8699982946896491,0.899819847621552,0.7571004547494521,18.964034317343128,1.4285561577754646,0.8699982946896491,
LNET-00547,series_then_shunt,C,2.320526194147846e-12,F,L,5.801315485369615e-09,H,-1.4,-1.4,0.7416363016365107,0.6945732852247007,0.8998678508898011,0.5038893083394675,18.973605058640373,1.246489468374366,0.6945732852247007,
LNET-01946,shunt_then_series,C,1.160263097073923e-12,F,L,2.0304604198793658e-08,H,-2.8,-0.3999999999999999,0.8724631355611282,0.8659430753768639,0.8998943976339773,0.7503886395762304,18.978901806986464,2.69747061754215,0.8659430753768639,
LNET-01038,series_then_shunt,L,8.12184167951746e-09,H,L,5.076151049698412e-09,H,1.0,-1.6,0.8703365491006568,0.8694149654188219,0.9000285703641501,0.7563936027873707,19.00571570582798,1.0106277522012952,0.8694149654188219,
LNET-02584,shunt_then_series,L,3.248736671806987e-09,H,L,2.030460419879365e-09,H,0.40000000000000036,-4.0,0.8749488213895267,0.8820894185709414,0.9001816602672463,0.7781231095514427,19.036398174470282,1.1080455866930818,0.8820894185709414,
LNET-01988,shunt_then_series,C,1.2495141045411476e-12,F,L,4.060920839758726e-08,H,-2.6,-0.20000000000000018,0.8584941901155505,0.8500756810735035,0.900198925574652,0.7236930432924736,19.03986441544791,2.5652177176280033,0.8500756810735035,
LNET-03021,shunt_then_series,L,1.9492420030841907e-08,H,C,4.548231340529779e-12,F,2.4000000000000004,1.4000000000000004,0.8860052924240484,0.8855639775175943,0.9002564374193913,0.7843286821659232,19.05141934231276,2.2390970229997644,0.8855639775175943,
LNET-00391,series_then_shunt,C,1.4766984871849927e-12,F,C,6.497473343613974e-13,F,-2.2,0.20000000000000018,0.8501318800094285,0.8415426684276012,0.9006415800426137,0.7095712624678757,19.12914457433782,1.7077207582589378,0.8415426684276012,
LNET-00433,series_then_shunt,C,1.624368335903492e-12,F,C,1.2994946687227947e-12,F,-2.0,0.40000000000000036,0.8570626390139254,0.850270482930826,0.9006849278191018,0.7239275290955074,19.13793028672511,1.4000526960264703,0.850270482930826,
LNET-02627,shunt_then_series,L,4.8731050077104735e-09,H,L,2.256067133199294e-09,H,0.5999999999999996,-3.6,0.8779715544319563,0.8854020352537381,0.9007898536577995,0.7839857796045993,19.159228402924658,1.2343982109870089,0.8854020352537381,
LNET-00907,series_then_shunt,L,3.248736671806987e-09,H,L,2.538075524849206e-09,H,0.40000000000000036,-3.2,0.8730760711355374,0.8745574968721815,0.9008011963316972,0.7651536509847617,19.161533466547883,0.9596256167823279,0.8745574968721815,
LNET-02715,shunt_then_series,L,8.12184167951746e-09,H,L,3.384100699798942e-09,H,1.0,-2.4,0.8574103533382706,0.8651162076196368,0.9009791574208552,0.7487902578955801,19.197767943667536,1.5413146541727203,0.8651162076196368,
LNET-00507,series_then_shunt,C,2.0304604198793647e-12,F,L,6.768201399597882e-09,H,-1.6,-1.2000000000000002,0.7593150692885331,0.7195739550703871,0.9009969825371269,0.5340679977429095,19.201404474868813,1.4793260062506968,0.7195739550703871,
LNET-00995,series_then_shunt,L,6.497473343613967e-09,H,L,4.06092083975873e-09,H,0.7999999999999998,-2.0,0.8717679673672144,0.870789781018137,0.9010500863640724,0.7587804947404919,19.212246039533902,0.9866473836194027,0.870789781018137,
LNET-02072,shunt_then_series,C,1.4766984871849927e-12,F,C,6.497473343613974e-13,F,-2.2,0.20000000000000018,0.8373150598841376,0.8231408508773777,0.9011180249560922,0.6802358496811046,19.226133217018717,2.308378883525421,0.8231408508773777,
LNET-00559,series_then_shunt,C,2.320526194147846e-12,F,C,3.248736671806984e-12,F,-1.4,1.0,0.870373875377329,0.8652539252027805,0.9013649100655482,0.7491682135853805,19.276759531816772,1.0887781501556342,0.8652539252027805,
LNET-02182,shunt_then_series,C,2.0304604198793647e-12,F,L,3.384100699798942e-09,H,-1.6,-2.4,0.8609995450900362,0.8629179549305199,0.9014265897144118,0.7448855725598913,19.28944716638669,1.527506042340172,0.8629179549305199,
